uniprot_id	interpro_id	pfam_id	entry_name	start	end	source_version	fetch_date
P0C6T2	IPR018943	PF10215	Oligosaccaryltransferase	1	33	108.0	2026-04-11
P0C7A2	IPR023249	PF15722	FAM153 family	78	122	108.0	2026-04-11
P0C7A2	IPR023249	PF15722	FAM153 family	181	223	108.0	2026-04-11
P0C7A2	IPR023249	PF15722	FAM153 family	285	357	108.0	2026-04-11
P0C7H8	IPR002494	PF01500	Keratin, high sulfur B2 protein	4	73	108.0	2026-04-11
P0C7H9	IPR001394	PF00443	Ubiquitin carboxyl-terminal hydrolase	81	372	108.0	2026-04-11
P0C7I0	IPR001394	PF00443	Ubiquitin carboxyl-terminal hydrolase	80	372	108.0	2026-04-11
P0C7L1	IPR002350	PF00050	Kazal-type serine protease inhibitor domain	57	94	108.0	2026-04-11
P0C7M4	IPR001356	PF00046	Homeodomain	140	191	108.0	2026-04-11
P0C7M6	IPR000048	PF00612	IQ calmodulin-binding motif	39	52	108.0	2026-04-11
P0C7M6	IPR000048	PF00612	IQ calmodulin-binding motif	91	110	108.0	2026-04-11
P0C7M7	IPR000873	PF00501	AMP-binding enzyme	69	422	108.0	2026-04-11
P0C7M7	IPR025110	PF13193	AMP-binding enzyme C-terminal domain	486	566	108.0	2026-04-11
P0C7M8	IPR001304	PF00059	Lectin C-type domain	119	210	108.0	2026-04-11
P0C7N1	IPR000725	PF13853	Olfactory receptor	32	307	108.0	2026-04-11
P0C7N4	IPR028186	PF15194	TMEM191C family	241	346	108.0	2026-04-11
P0C7N5	IPR000725	PF13853	Olfactory receptor	32	308	108.0	2026-04-11
P0C7N8	IPR000725	PF13853	Olfactory receptor	33	304	108.0	2026-04-11
P0C7P0	IPR018967	PF09360	Iron-binding zinc finger CDGSH type	55	75	108.0	2026-04-11
P0C7P0	IPR018967	PF09360	Iron-binding zinc finger CDGSH type	90	114	108.0	2026-04-11
P0C7P1	IPR000504	PF00076	RNA recognition motif	10	79	108.0	2026-04-11
P0C7P1	IPR012604	PF08081	RBM1CTR (NUC064) family	174	218	108.0	2026-04-11
P0C7P3	IPR031450	PF17057	Poxviridae B3 protein	83	204	108.0	2026-04-11
P0C7P3	IPR007421	PF04326	Schlafen, AlbA_2	206	321	108.0	2026-04-11
P0C7P3	IPR048729	PF21026	Schlafen, GTPase-like domain	400	535	108.0	2026-04-11
P0C7Q5	IPR000620	PF00892	EamA-like transporter family	42	173	108.0	2026-04-11
P0C7Q5	IPR000620	PF00892	EamA-like transporter family	191	324	108.0	2026-04-11
P0C7Q6	IPR000620	PF00892	EamA-like transporter family	42	173	108.0	2026-04-11
P0C7Q6	IPR000620	PF00892	EamA-like transporter family	192	324	108.0	2026-04-11
P0C7T2	IPR000725	PF13853	Olfactory receptor	24	296	108.0	2026-04-11
P0C7T3	IPR000725	PF13853	Olfactory receptor	34	310	108.0	2026-04-11
P0C7T5	IPR020997	PF12547	Ataxin-1 like family	1	239	108.0	2026-04-11
P0C7T5	IPR003652	PF08517	Ataxin-1 and HBP1 module (AXH)	469	580	108.0	2026-04-11
P0C7U0	IPR001611	PF13855	Leucine rich repeat	85	144	108.0	2026-04-11
P0C7U0	IPR055106	PF22986	ELFN1/ELFN2, fibronectin type-III domain	317	398	108.0	2026-04-11
P0C7U1	IPR031331	PF17048	Neutral/alkaline non-lysosomal ceramidase, C-terminal	29	162	108.0	2026-04-11
P0C7U3	IPR001594	PF01529	DHHC palmitoyltransferase	122	272	108.0	2026-04-11
P0C7V4	IPR041670	PF15288	Zinc knuckle	41	82	108.0	2026-04-11
P0C7V6	IPR046468	PF12090	Spt20, SEP domain	75	217	108.0	2026-04-11
P0C7V8	IPR001680	PF00400	WD domain, G-beta repeat	220	256	108.0	2026-04-11
P0C7V8	IPR001680	PF00400	WD domain, G-beta repeat	460	497	108.0	2026-04-11
P0C7V8	IPR001680	PF00400	WD domain, G-beta repeat	504	540	108.0	2026-04-11
P0C7W0	IPR027904	PF15248	Domain of unknown function (DUF4587)	39	112	108.0	2026-04-11
P0C7W6	IPR029618	PF28385	Coiled-coil domain-containing protein 172	1	245	108.0	2026-04-11
P0C7W8	IPR041670	PF15288	Zinc knuckle	41	82	108.0	2026-04-11
P0C7W9	IPR041670	PF15288	Zinc knuckle	41	82	108.0	2026-04-11
P0C7X0	IPR041670	PF15288	Zinc knuckle	41	82	108.0	2026-04-11
P0C7X1	IPR000195	PF00566	Rab-GTPase-TBC domain	105	312	108.0	2026-04-11
P0C7X2	IPR001909	PF01352	KRAB box	26	66	108.0	2026-04-11
P0C7X2	IPR013087	PF00096	Zinc finger, C2H2 type	183	205	108.0	2026-04-11
P0C7X2	IPR013087	PF00096	Zinc finger, C2H2 type	211	230	108.0	2026-04-11
P0C851	IPR028068	PF15099	Phosphoinositide-interacting protein family	7	137	108.0	2026-04-11
P0C860	IPR026541	PF05712	MRG	3	338	108.0	2026-04-11
P0C862	IPR008160	PF01391	Collagen triple helix repeat (20 copies)	25	81	108.0	2026-04-11
P0C862	IPR008160	PF01391	Collagen triple helix repeat (20 copies)	131	189	108.0	2026-04-11
P0C862	IPR001073	PF00386	C1q domain	203	329	108.0	2026-04-11
P0C869	IPR000008	PF00168	C2 domain	11	113	108.0	2026-04-11
P0C869	IPR040723	PF18695	Cytosolic phospholipases A2 C2-domain	151	244	108.0	2026-04-11
P0C869	IPR002642	PF01735	Lysophospholipase catalytic domain	297	503	108.0	2026-04-11
P0C870	IPR041667	PF13621	Cupin-like domain	39	297	108.0	2026-04-11
P0C874	IPR027970	PF15371	Domain of unknown function (DUF4599)	66	161	108.0	2026-04-11
P0C874	IPR039509	PF14650	FAM75 family	481	851	108.0	2026-04-11
P0C875	IPR040046	PF28229	FAM228	36	176	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	86	107	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	109	130	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	132	154	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	155	173	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	179	196	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	204	225	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	227	244	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	251	268	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	284	305	108.0	2026-04-11
P0C881	IPR003409	PF02493	MORN repeat	307	327	108.0	2026-04-11
P0C8F1	IPR016054	PF00021	u-PAR/Ly-6 domain	22	97	108.0	2026-04-11
P0CB33	IPR001909	PF01352	KRAB box	16	56	108.0	2026-04-11
P0CB33	IPR013087	PF00096	Zinc finger, C2H2 type	213	233	108.0	2026-04-11
P0CB33	IPR013087	PF00096	Zinc finger, C2H2 type	241	263	108.0	2026-04-11
P0CB33	IPR013087	PF00096	Zinc finger, C2H2 type	269	291	108.0	2026-04-11
P0CB33	IPR013087	PF00096	Zinc finger, C2H2 type	297	319	108.0	2026-04-11
P0CB33	IPR013087	PF00096	Zinc finger, C2H2 type	325	347	108.0	2026-04-11
P0CB33	IPR013087	PF00096	Zinc finger, C2H2 type	353	375	108.0	2026-04-11
P0CB33	IPR013087	PF00096	Zinc finger, C2H2 type	381	403	108.0	2026-04-11
P0CB38	IPR000504	PF00076	RNA recognition motif	12	82	108.0	2026-04-11
P0CB38	IPR000504	PF00076	RNA recognition motif	100	166	108.0	2026-04-11
P0CB38	IPR000504	PF00076	RNA recognition motif	192	259	108.0	2026-04-11
P0CB38	IPR000504	PF00076	RNA recognition motif	295	362	108.0	2026-04-11
P0CB47	IPR009071	PF00505	HMG (high mobility group) box	100	167	108.0	2026-04-11
P0CE71	IPR002048	PF13499	EF-hand domain pair	43	107	108.0	2026-04-11
P0CE72	IPR002048	PF13499	EF-hand domain pair	43	107	108.0	2026-04-11
P0CF75	IPR009441	PF06407	Borna disease virus P40 protein	18	366	108.0	2026-04-11
P0CF97		PF27073	FAM200/ZBED5 RNase-like	144	313	108.0	2026-04-11
P0CF97		PF27046	FAM200/GTF2IRD2 RNase-like helical	325	474	108.0	2026-04-11
P0CG08	IPR022535	PF12537	The Golgi pH Regulator (GPHR) Family N-terminal	142	207	108.0	2026-04-11
P0CG08	IPR025969	PF12430	Abscisic acid G-protein coupled receptor	277	446	108.0	2026-04-11
P0CG13	IPR018607	PF09696	Ctf8	51	113	108.0	2026-04-11
P0CG20	IPR039064	PF15269	Zinc-finger	18	68	108.0	2026-04-11
P0CG21	IPR001258	PF01436	NHL repeat	48	67	108.0	2026-04-11
P0CG21	IPR001258	PF01436	NHL repeat	89	116	108.0	2026-04-11
P0CG23	IPR013087	PF00096	Zinc finger, C2H2 type	487	507	108.0	2026-04-11
P0CG23	IPR013087	PF00096	Zinc finger, C2H2 type	513	535	108.0	2026-04-11
P0CG23	IPR013087	PF00096	Zinc finger, C2H2 type	541	563	108.0	2026-04-11
P0CG23	IPR013087	PF00096	Zinc finger, C2H2 type	569	591	108.0	2026-04-11
P0CG23	IPR013087	PF00096	Zinc finger, C2H2 type	597	620	108.0	2026-04-11
P0CG24	IPR013087	PF13912	C2H2-type zinc finger	13	35	108.0	2026-04-11
P0CG24		PF13465	Zinc-finger double domain	55	80	108.0	2026-04-11
P0CG24		PF13465	Zinc-finger double domain	111	136	108.0	2026-04-11
P0CG24	IPR013087	PF00096	Zinc finger, C2H2 type	153	175	108.0	2026-04-11
P0CG24		PF13465	Zinc-finger double domain	196	220	108.0	2026-04-11
P0CG24	IPR013087	PF00096	Zinc finger, C2H2 type	237	259	108.0	2026-04-11
P0CG24	IPR013087	PF00096	Zinc finger, C2H2 type	265	287	108.0	2026-04-11
P0CG24		PF13465	Zinc-finger double domain	308	331	108.0	2026-04-11
P0CG24	IPR013087	PF00096	Zinc finger, C2H2 type	349	371	108.0	2026-04-11
P0CG29	IPR004045	PF02798	Glutathione S-transferase, N-terminal domain	16	74	108.0	2026-04-11
P0CG29	IPR004046	PF00043	Glutathione S-transferase, C-terminal domain	128	198	108.0	2026-04-11
P0CG30	IPR004045	PF02798	Glutathione S-transferase, N-terminal domain	16	74	108.0	2026-04-11
P0CG30	IPR004046	PF00043	Glutathione S-transferase, C-terminal domain	127	198	108.0	2026-04-11
P0CG32	IPR048270	PF14893	PNMA	48	213	108.0	2026-04-11
P0CG33	IPR043976	PF15070	Putative golgin subfamily A member 2-like protein 5	217	360	108.0	2026-04-11
P0CG33	IPR043976	PF15070	Putative golgin subfamily A member 2-like protein 5	532	628	108.0	2026-04-11
P0CG34	IPR001152	PF01290	Thymosin beta-4 family	3	40	108.0	2026-04-11
P0CG35	IPR001152	PF01290	Thymosin beta-4 family	3	40	108.0	2026-04-11
P0CG36	IPR019011	PF09443	Cripto_Frl-1_Cryptic (CFC)	123	157	108.0	2026-04-11
P0CG37	IPR019011	PF09443	Cripto_Frl-1_Cryptic (CFC)	123	157	108.0	2026-04-11
P0CG38	IPR002110	PF12796	Ankyrin repeats (3 copies)	143	236	108.0	2026-04-11
P0CG38	IPR002110	PF12796	Ankyrin repeats (3 copies)	243	335	108.0	2026-04-11
P0CG38	IPR039497	PF14915	CCDC144C protein coiled-coil region	593	702	108.0	2026-04-11
P0CG38	IPR004000	PF00022	Actin	703	1075	108.0	2026-04-11
P0CG39	IPR002110	PF12796	Ankyrin repeats (3 copies)	106	199	108.0	2026-04-11
P0CG39	IPR002110	PF12796	Ankyrin repeats (3 copies)	206	298	108.0	2026-04-11
P0CG39	IPR039497	PF14915	CCDC144C protein coiled-coil region	556	665	108.0	2026-04-11
P0CG39	IPR004000	PF00022	Actin	666	1038	108.0	2026-04-11
P0CG40	IPR013087	PF00096	Zinc finger, C2H2 type	332	356	108.0	2026-04-11
P0CG40	IPR013087	PF00096	Zinc finger, C2H2 type	362	386	108.0	2026-04-11
P0CG40	IPR013087	PF00096	Zinc finger, C2H2 type	392	414	108.0	2026-04-11
P0CG47	IPR000626	PF00240	Ubiquitin family	3	74	108.0	2026-04-11
P0CG47	IPR000626	PF00240	Ubiquitin family	79	150	108.0	2026-04-11
P0CG47	IPR000626	PF00240	Ubiquitin family	155	226	108.0	2026-04-11
P0CG48	IPR000626	PF00240	Ubiquitin family	3	74	108.0	2026-04-11
P0CG48	IPR000626	PF00240	Ubiquitin family	79	150	108.0	2026-04-11
P0CG48	IPR000626	PF00240	Ubiquitin family	155	226	108.0	2026-04-11
P0CG48	IPR000626	PF00240	Ubiquitin family	231	302	108.0	2026-04-11
P0CG48	IPR000626	PF00240	Ubiquitin family	307	378	108.0	2026-04-11
P0CG48	IPR000626	PF00240	Ubiquitin family	383	454	108.0	2026-04-11
P0CG48	IPR000626	PF00240	Ubiquitin family	459	530	108.0	2026-04-11
P0CG48	IPR000626	PF00240	Ubiquitin family	535	606	108.0	2026-04-11
P0CG48	IPR000626	PF00240	Ubiquitin family	611	682	108.0	2026-04-11
P0CH99	IPR001909	PF01352	KRAB box	7	47	108.0	2026-04-11
P0CH99	IPR013087	PF00096	Zinc finger, C2H2 type	172	194	108.0	2026-04-11
P0CH99	IPR013087	PF00096	Zinc finger, C2H2 type	200	222	108.0	2026-04-11
P0CH99	IPR013087	PF00096	Zinc finger, C2H2 type	228	250	108.0	2026-04-11
P0CI00	IPR001909	PF01352	KRAB box	7	47	108.0	2026-04-11
P0CI00	IPR013087	PF00096	Zinc finger, C2H2 type	172	194	108.0	2026-04-11
P0CI00	IPR013087	PF00096	Zinc finger, C2H2 type	200	222	108.0	2026-04-11
P0CI00	IPR013087	PF00096	Zinc finger, C2H2 type	228	250	108.0	2026-04-11
P0CI01	IPR020984	PF11357	Cell cycle regulatory protein	194	303	108.0	2026-04-11
P0CI01	IPR020984	PF11357	Cell cycle regulatory protein	351	398	108.0	2026-04-11
P0CI25		PF15227	zinc finger of C3HC4-type, RING	15	55	108.0	2026-04-11
P0CI25	IPR000315	PF00643	B-box zinc finger	89	129	108.0	2026-04-11
P0CI25	IPR003877	PF00622	SPRY domain	340	449	108.0	2026-04-11
P0CI26		PF15227	zinc finger of C3HC4-type, RING	15	55	108.0	2026-04-11
P0CI26	IPR000315	PF00643	B-box zinc finger	89	129	108.0	2026-04-11
P0CI26	IPR003877	PF00622	SPRY domain	340	449	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	224	246	108.0	2026-04-11
P0CJ78	IPR013087	PF13912	C2H2-type zinc finger	252	276	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	350	372	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	378	400	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	408	429	108.0	2026-04-11
P0CJ78	IPR013087	PF13912	C2H2-type zinc finger	440	463	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	552	572	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	578	600	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	606	628	108.0	2026-04-11
P0CJ78	IPR013087	PF13912	C2H2-type zinc finger	697	719	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	904	926	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	933	954	108.0	2026-04-11
P0CJ78	IPR013087	PF00096	Zinc finger, C2H2 type	960	982	108.0	2026-04-11
P0CJ79	IPR001909	PF01352	KRAB box	8	48	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	242	262	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	270	292	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	298	320	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	326	348	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	354	376	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	382	404	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	410	432	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	438	460	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	466	488	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	494	516	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	522	544	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	550	572	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	578	600	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	606	628	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	634	656	108.0	2026-04-11
P0CJ79	IPR013087	PF00096	Zinc finger, C2H2 type	690	712	108.0	2026-04-11
P0CJ92	IPR043976	PF15070	Putative golgin subfamily A member 2-like protein 5	226	367	108.0	2026-04-11
P0CJ92	IPR043976	PF15070	Putative golgin subfamily A member 2-like protein 5	378	463	108.0	2026-04-11
P0CJ92	IPR043937	PF19046	GM130 C-terminal binding motif	595	632	108.0	2026-04-11
P0CK96	IPR004853	PF03151	Triose-phosphate Transporter family	74	368	108.0	2026-04-11
P0CL80	IPR031320	PF05831	GAGE protein	1	114	108.0	2026-04-11
P0CL81	IPR031320	PF05831	GAGE protein	1	114	108.0	2026-04-11
P0CL82	IPR031320	PF05831	GAGE protein	1	114	108.0	2026-04-11
P0CV98	IPR002164	PF00956	Nucleosome assembly protein (NAP)	120	244	108.0	2026-04-11
P0CV99	IPR002164	PF00956	Nucleosome assembly protein (NAP)	124	249	108.0	2026-04-11
P0CW00	IPR002164	PF00956	Nucleosome assembly protein (NAP)	120	242	108.0	2026-04-11
P0CW01	IPR002164	PF00956	Nucleosome assembly protein (NAP)	120	244	108.0	2026-04-11
P0CW18	IPR001254	PF00089	Trypsin	105	332	108.0	2026-04-11
P0CW19	IPR001781	PF00412	LIM domain	72	114	108.0	2026-04-11
P0CW20	IPR001781	PF00412	LIM domain	72	114	108.0	2026-04-11
P0CW23	IPR019511	PF10470	PKA-RI-RII subunit binding domain of A-kinase anchor protein	12	46	108.0	2026-04-11
P0CW24	IPR048271	PF20846	PNMA N-terminal RRM-like domain	1	92	108.0	2026-04-11
P0CW24	IPR048270	PF14893	PNMA	158	319	108.0	2026-04-11
P0CW27	IPR032777	PF14988	Domain of unknown function (DUF4515)	72	259	108.0	2026-04-11
P0DH78	IPR027370	PF13445	RING-type zinc-finger	24	58	108.0	2026-04-11
P0DI81	IPR006722	PF04628	Sedlin, N-terminal conserved region	9	136	108.0	2026-04-11
P0DI82	IPR006722	PF04628	Sedlin, N-terminal conserved region	9	136	108.0	2026-04-11
P0DJ07	IPR018625	PF09803	Pet100	1	67	108.0	2026-04-11
P0DJ93	IPR031851	PF15938	Domain of unknown function (DUF4750)	1	52	108.0	2026-04-11
P0DJD0	IPR013105	PF07719	Tetratricopeptide repeat	51	82	108.0	2026-04-11
P0DJD0	IPR000156	PF00638	RanBP1 domain	1033	1153	108.0	2026-04-11
P0DJD0	IPR000156	PF00638	RanBP1 domain	1330	1450	108.0	2026-04-11
P0DJD0	IPR032023	PF16704	Rab binding domain	1625	1687	108.0	2026-04-11
P0DJD0	IPR000237	PF01465	GRIP domain	1690	1732	108.0	2026-04-11
P0DJD1	IPR013105	PF07719	Tetratricopeptide repeat	59	90	108.0	2026-04-11
P0DJD1	IPR000156	PF00638	RanBP1 domain	1041	1161	108.0	2026-04-11
P0DJD1	IPR000156	PF00638	RanBP1 domain	1338	1458	108.0	2026-04-11
P0DJD1	IPR032023	PF16704	Rab binding domain	1633	1695	108.0	2026-04-11
P0DJD1	IPR000237	PF01465	GRIP domain	1698	1740	108.0	2026-04-11
P0DJD3	IPR000504	PF00076	RNA recognition motif	10	79	108.0	2026-04-11
P0DJD3	IPR012604	PF08081	RBM1CTR (NUC064) family	174	218	108.0	2026-04-11
P0DJD4	IPR000504	PF00076	RNA recognition motif	10	79	108.0	2026-04-11
P0DJD4	IPR012604	PF08081	RBM1CTR (NUC064) family	174	218	108.0	2026-04-11
P0DJD7	IPR012848	PF07966	A1 Propeptide	19	45	108.0	2026-04-11
P0DJD7	IPR033121	PF00026	Eukaryotic aspartyl protease	75	387	108.0	2026-04-11
P0DJD8	IPR012848	PF07966	A1 Propeptide	19	45	108.0	2026-04-11
P0DJD8	IPR033121	PF00026	Eukaryotic aspartyl protease	75	387	108.0	2026-04-11
P0DJD9	IPR012848	PF07966	A1 Propeptide	19	45	108.0	2026-04-11
P0DJD9	IPR033121	PF00026	Eukaryotic aspartyl protease	75	387	108.0	2026-04-11
P0DJG4	IPR006623	PF14912	Testicular haploid expressed repeat	210	277	108.0	2026-04-11
P0DJG4	IPR006623	PF14912	Testicular haploid expressed repeat	303	350	108.0	2026-04-11
P0DJG4	IPR006623	PF14912	Testicular haploid expressed repeat	369	401	108.0	2026-04-11
P0DJG4	IPR006623	PF14912	Testicular haploid expressed repeat	404	462	108.0	2026-04-11
P0DJH9	IPR028092	PF14473	RD3 protein	6	132	108.0	2026-04-11
P0DJI8	IPR000096	PF00277	Serum amyloid A protein	23	122	108.0	2026-04-11
P0DJI9	IPR000096	PF00277	Serum amyloid A protein	23	122	108.0	2026-04-11
P0DJJ0	IPR001060	PF00611	Fes/CIP4, and EFC/F-BAR homology domain	31	114	108.0	2026-04-11
P0DJR0	IPR006703	PF04548	AIG1 family	10	210	108.0	2026-04-11
P0DKB5	IPR001611	PF13855	Leucine rich repeat	95	151	108.0	2026-04-11
P0DKB6	IPR005336	PF03650	Mitochondrial pyruvate carriers	16	110	108.0	2026-04-11
P0DKL9	IPR029264	PF14949	ARF7 effector protein C-terminus	36	137	108.0	2026-04-11
P0DKV0	IPR027970	PF15371	Domain of unknown function (DUF4599)	83	168	108.0	2026-04-11
P0DKV0	IPR039509	PF14650	FAM75 family	285	606	108.0	2026-04-11
P0DKX0	IPR001909	PF01352	KRAB box	3	44	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	256	278	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	284	306	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	312	334	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	340	362	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	368	390	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	396	418	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	424	446	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	452	474	108.0	2026-04-11
P0DKX0		PF13465	Zinc-finger double domain	494	518	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	536	558	108.0	2026-04-11
P0DKX0	IPR013087	PF13912	C2H2-type zinc finger	564	586	108.0	2026-04-11
P0DKX0	IPR013087	PF00096	Zinc finger, C2H2 type	592	614	108.0	2026-04-11
P0DKX4	IPR031671	PF15831	Small integral membrane protein 5/18/22	8	63	108.0	2026-04-11
P0DM35	IPR000006	PF00131	Metallothionein	1	61	108.0	2026-04-11
P0DM63	IPR054697	PF06409	Nuclear pore complex interacting protein (NPIP)	22	243	108.0	2026-04-11
P0DMB1	IPR018903	PF10630	Protein of unknown function (DUF2476)	6	276	108.0	2026-04-11
P0DMC3	IPR047853	PF22050	Apelin receptor early endogenous ligand	1	54	108.0	2026-04-11
P0DME0	IPR002164	PF00956	Nucleosome assembly protein (NAP)	90	233	108.0	2026-04-11
P0DML2	IPR001400	PF00103	Somatotropin hormone family	9	215	108.0	2026-04-11
P0DML3	IPR001400	PF00103	Somatotropin hormone family	9	215	108.0	2026-04-11
P0DMM9	IPR000863	PF00685	Sulfotransferase domain	38	287	108.0	2026-04-11
P0DMN0	IPR000863	PF00685	Sulfotransferase domain	38	287	108.0	2026-04-11
P0DMP2	IPR001060	PF00611	Fes/CIP4, and EFC/F-BAR homology domain	31	114	108.0	2026-04-11
P0DMQ5	IPR029162	PF15018	TRP-interacting helix	31	63	108.0	2026-04-11
P0DMQ9	IPR040505	PF17690	Family of unknown function (DUF5537)	1	160	108.0	2026-04-11
P0DMR1	IPR000504	PF00076	RNA recognition motif	18	79	108.0	2026-04-11
P0DMR2	IPR016126	PF01099	Uteroglobin family	1	92	108.0	2026-04-11
P0DMS8	IPR000276	PF00001	7 transmembrane receptor (rhodopsin family)	29	282	108.0	2026-04-11
P0DMU2	IPR000725	PF13853	Olfactory receptor	34	307	108.0	2026-04-11
P0DMU7	IPR029307	PF15300	INTS6/SAGE1/DDX26B/CT45 C-terminus	121	183	108.0	2026-04-11
P0DMU8	IPR029307	PF15300	INTS6/SAGE1/DDX26B/CT45 C-terminus	121	183	108.0	2026-04-11
P0DMU9	IPR029307	PF15300	INTS6/SAGE1/DDX26B/CT45 C-terminus	121	183	108.0	2026-04-11
P0DMV0	IPR029307	PF15300	INTS6/SAGE1/DDX26B/CT45 C-terminus	121	183	108.0	2026-04-11
P0DMV1	IPR029307	PF15300	INTS6/SAGE1/DDX26B/CT45 C-terminus	121	183	108.0	2026-04-11
P0DMV2	IPR029307	PF15300	INTS6/SAGE1/DDX26B/CT45 C-terminus	121	183	108.0	2026-04-11
P0DMV8	IPR013126	PF00012	Hsp70 protein	6	611	108.0	2026-04-11
P0DMV9	IPR013126	PF00012	Hsp70 protein	6	611	108.0	2026-04-11
P0DMW2	IPR004020	PF02758	PAAD/DAPIN/Pyrin domain	11	44	108.0	2026-04-11
P0DMW3	IPR029367	PF15118	Domain of unknown function (DUF4560)	4	68	108.0	2026-04-11
P0DMW4	IPR029367	PF15118	Domain of unknown function (DUF4560)	13	77	108.0	2026-04-11
P0DMW5	IPR029367	PF15118	Domain of unknown function (DUF4560)	13	77	108.0	2026-04-11
P0DN26	IPR002130	PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	8	162	108.0	2026-04-11
P0DN37	IPR002130	PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	7	162	108.0	2026-04-11
P0DN77	IPR000276	PF00001	7 transmembrane receptor (rhodopsin family)	71	322	108.0	2026-04-11
P0DN78	IPR000276	PF00001	7 transmembrane receptor (rhodopsin family)	71	322	108.0	2026-04-11
P0DN80	IPR000725	PF13853	Olfactory receptor	31	304	108.0	2026-04-11
P0DN81	IPR000725	PF13853	Olfactory receptor	34	315	108.0	2026-04-11
P0DN82	IPR000725	PF13853	Olfactory receptor	30	304	108.0	2026-04-11
P0DN84	IPR044529	PF22030	Sarcoplasmic/endoplasmic reticulum calcium ATPase regulator DWORF	1	35	108.0	2026-04-11
P0DN86	IPR006208	PF00007	Cystine-knot domain	27	130	108.0	2026-04-11
P0DN87	IPR006208	PF00007	Cystine-knot domain	27	130	108.0	2026-04-11
P0DO97	IPR038817	PF27954	Coiled-coil domain-containing protein 192	73	254	108.0	2026-04-11
P0DP23	IPR002048	PF13499	EF-hand domain pair	12	73	108.0	2026-04-11
P0DP23	IPR002048	PF13499	EF-hand domain pair	83	147	108.0	2026-04-11
P0DP24	IPR002048	PF13499	EF-hand domain pair	12	73	108.0	2026-04-11
P0DP24	IPR002048	PF13499	EF-hand domain pair	83	147	108.0	2026-04-11
P0DP25	IPR002048	PF13499	EF-hand domain pair	12	73	108.0	2026-04-11
